CountryName_x,CountryCode_x,RegionName,RegionCode_x,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay,CountryName_y,CountryCode_y,RegionCode_y,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,ConfirmedCasesAtEOM,ConfirmedDeathsAtEOM
United States,USA,California,US_CA,STATE_TOTAL,2021-05-31,2.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,,0.0,,1.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,5.0,1.0,3.0,0.0,,,,16-19 yrs,16-19 yrs,2.0,1.0,2.0,2.0,,3858504.0,62121.0,54.17,54.17,60.24,60.24,66.93,66.93,63.99,63.99,87.5,87.5,United States,USA,US_CA,39538223.0,20468055.0,20856543.0,,,,,,,5297960.0,5594857.0,6134141.0,5908592.0,5079947.0,4954811.0,4286163.0,2632208.0,1435918.0,3858504.0,62121.0
United States,USA,California,US_CA,STATE_TOTAL,2021-06-30,2.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,,0.0,,1.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,5.0,1.0,2.0,1.0,,,,16-19 yrs,16-19 yrs,2.0,1.0,2.0,2.0,,3888050.0,63161.0,38.89,38.89,51.19,51.19,58.85,58.85,54.76,54.76,87.5,87.5,United States,USA,US_CA,39538223.0,20468055.0,20856543.0,,,,,,,5297960.0,5594857.0,6134141.0,5908592.0,5079947.0,4954811.0,4286163.0,2632208.0,1435918.0,3890242.0,63161.0
United States,USA,California,US_CA,STATE_TOTAL,2021-07-31,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,,0.0,,1.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,5.0,1.0,2.0,1.0,,,,16-19 yrs,16-19 yrs,2.0,1.0,2.0,2.0,,4036074.0,64010.0,37.04,37.04,51.19,51.19,57.81,57.81,53.57,53.57,87.5,87.5,United States,USA,US_CA,39538223.0,20468055.0,20856543.0,,,,,,,5297960.0,5594857.0,6134141.0,5908592.0,5079947.0,4954811.0,4286163.0,2632208.0,1435918.0,4036074.0,64010.0
United States,USA,California,US_CA,STATE_TOTAL,2021-08-31,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,,0.0,,1.0,1.0,3.0,2.0,0.0,2.0,,,2.0,1.0,3.0,2.0,,,2.0,1.0,5.0,1.0,2.0,1.0,,,,16-19 yrs,16-19 yrs,2.0,1.0,2.0,2.0,,4473828.0,65490.0,37.04,37.04,51.19,51.19,57.81,57.81,53.57,53.57,87.5,87.5,United States,USA,US_CA,39538223.0,20468055.0,20856543.0,,,,,,,5297960.0,5594857.0,6134141.0,5908592.0,5079947.0,4954811.0,4286163.0,2632208.0,1435918.0,4473828.0,65490.0
United States,USA,California,US_CA,STATE_TOTAL,2021-09-30,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,,0.0,,1.0,1.0,3.0,1.0,0.0,2.0,,,2.0,1.0,3.0,2.0,,,2.0,1.0,5.0,1.0,2.0,1.0,,,,16-19 yrs,16-19 yrs,2.0,1.0,2.0,2.0,,4748715.0,68812.0,37.04,37.04,51.19,51.19,54.69,54.69,53.57,53.57,62.5,62.5,United States,USA,US_CA,39538223.0,20468055.0,20856543.0,,,,,,,5297960.0,5594857.0,6134141.0,5908592.0,5079947.0,4954811.0,4286163.0,2632208.0,1435918.0,4748715.0,68812.0
United States,USA,California,US_CA,STATE_TOTAL,2021-10-31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,,1.0,1.0,3.0,1.0,0.0,2.0,,,2.0,1.0,3.0,2.0,,,2.0,1.0,5.0,1.0,2.0,1.0,,,,16-19 yrs,16-19 yrs,2.0,1.0,2.0,2.0,,4930011.0,71950.0,40.74,40.74,58.33,58.33,56.77,56.77,55.95,55.95,62.5,62.5,United States,USA,US_CA,39538223.0,20468055.0,20856543.0,,,,,,,5297960.0,5594857.0,6134141.0,5908592.0,5079947.0,4954811.0,4286163.0,2632208.0,1435918.0,4930011.0,71952.0
United States,USA,California,US_CA,STATE_TOTAL,2021-11-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,,1.0,1.0,3.0,1.0,0.0,2.0,,,2.0,1.0,3.0,2.0,,,2.0,1.0,5.0,1.0,2.0,1.0,,,,5-15 yrs,5-15 yrs,2.0,1.0,2.0,2.0,,5088615.0,74473.0,40.74,40.74,58.33,58.33,56.77,56.77,55.95,55.95,62.5,62.5,United States,USA,US_CA,39538223.0,20468055.0,20856543.0,,,,,,,5297960.0,5594857.0,6134141.0,5908592.0,5079947.0,4954811.0,4286163.0,2632208.0,1435918.0,5088615.0,74473.0
United States,USA,California,US_CA,STATE_TOTAL,2021-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,USA,US_CA,39538223.0,20468055.0,20856543.0,,,,,,,5297960.0,5594857.0,6134141.0,5908592.0,5079947.0,4954811.0,4286163.0,2632208.0,1435918.0,5146771.0,75178.0
United States,USA,Colorado,US_CO,STATE_TOTAL,2020-01-31,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,1.0,1.0,,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.21,5.21,5.95,5.95,0.0,0.0,United States,USA,US_CO,5773714.0,2978798.0,2984005.0,,,,,,,782811.0,743944.0,854059.0,875080.0,741220.0,776641.0,653732.0,357233.0,178082.0,0.0,0.0
United States,USA,Colorado,US_CO,STATE_TOTAL,2020-02-29,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,1.0,1.0,1.0,1.0,,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,0.0,5.56,5.56,9.52,9.52,8.33,8.33,9.52,9.52,0.0,0.0,United States,USA,US_CO,5773714.0,2978798.0,2984005.0,,,,,,,782811.0,743944.0,854059.0,875080.0,741220.0,776641.0,653732.0,357233.0,178082.0,0.0,0.0
United States,USA,Colorado,US_CO,STATE_TOTAL,2020-03-31,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,,,2.0,1.0,1.0,1.0,,,0.0,,0.0,,3.0,1.0,,,,,,,,,,,2966.0,69.0,82.41,82.41,88.1,88.1,68.75,68.75,66.07,66.07,87.5,87.5,United States,USA,US_CO,5773714.0,2978798.0,2984005.0,,,,,,,782811.0,743944.0,854059.0,875080.0,741220.0,776641.0,653732.0,357233.0,178082.0,2966.0,69.0
United States,USA,Colorado,US_CO,STATE_TOTAL,2020-04-30,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,,,2.0,1.0,1.0,1.0,,,1.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,15284.0,777.0,79.63,79.63,83.33,83.33,68.75,68.75,66.07,66.07,87.5,87.5,United States,USA,US_CO,5773714.0,2978798.0,2984005.0,,,,,,,782811.0,743944.0,854059.0,875080.0,741220.0,776641.0,653732.0,357233.0,178082.0,15284.0,777.0
United States,USA,Colorado,US_CO,STATE_TOTAL,2020-05-31,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,,,2.0,1.0,2.0,1.0,,,2.0,0.0,0.0,,3.0,1.0,,,,,,,,,,,26378.0,1445.0,75.0,75.0,83.33,83.33,69.01,69.01,66.37,66.37,87.5,87.5,United States,USA,US_CO,5773714.0,2978798.0,2984005.0,,,,,,,782811.0,743944.0,854059.0,875080.0,741220.0,776641.0,653732.0,357233.0,178082.0,26378.0,1445.0
United States,USA,Colorado,US_CO,STATE_TOTAL,2020-06-30,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,,,2.0,1.0,2.0,1.0,,,2.0,0.0,0.0,,3.0,1.0,,,,,,,,,,,32715.0,1690.0,61.11,61.11,71.43,71.43,61.2,61.2,57.44,57.44,87.5,87.5,United States,USA,US_CO,5773714.0,2978798.0,2984005.0,,,,,,,782811.0,743944.0,854059.0,875080.0,741220.0,776641.0,653732.0,357233.0,178082.0,32715.0,1690.0
United States,USA,Colorado,US_CO,STATE_TOTAL,2020-07-31,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,,,2.0,1.0,2.0,2.0,,,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,46809.0,1838.0,61.11,61.11,71.43,71.43,61.98,61.98,61.9,61.9,62.5,62.5,United States,USA,US_CO,5773714.0,2978798.0,2984005.0,,,,,,,782811.0,743944.0,854059.0,875080.0,741220.0,776641.0,653732.0,357233.0,178082.0,46809.0,1838.0
United States,USA,Colorado,US_CO,STATE_TOTAL,2020-08-31,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,,,2.0,1.0,2.0,2.0,,,2.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,57424.0,1945.0,61.11,61.11,71.43,71.43,61.98,61.98,61.9,61.9,62.5,62.5,United States,USA,US_CO,5773714.0,2978798.0,2984005.0,,,,,,,782811.0,743944.0,854059.0,875080.0,741220.0,776641.0,653732.0,357233.0,178082.0,57424.0,1945.0
United States,USA,Colorado,US_CO,STATE_TOTAL,2020-09-30,2.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,,,2.0,1.0,2.0,2.0,,,2.0,1.0,0.0,,2.0,1.0,,,,,,,,,,,70536.0,2051.0,56.02,56.02,65.0,65.0,57.03,57.03,56.25,56.25,62.5,62.5,United States,USA,US_CO,5773714.0,2978798.0,2984005.0,,,,,,,782811.0,743944.0,854059.0,875080.0,741220.0,776641.0,653732.0,357233.0,178082.0,70536.0,2051.0
United States,USA,Colorado,US_CO,STATE_TOTAL,2020-10-31,2.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,,,2.0,1.0,2.0,2.0,,,3.0,1.0,0.0,,2.0,1.0,,,,,,,,,,,107350.0,2285.0,57.41,57.41,67.86,67.86,59.38,59.38,58.93,58.93,62.5,62.5,United States,USA,US_CO,5773714.0,2978798.0,2984005.0,,,,,,,782811.0,743944.0,854059.0,875080.0,741220.0,776641.0,653732.0,357233.0,178082.0,107350.0,2285.0
United States,USA,Colorado,US_CO,STATE_TOTAL,2020-11-30,2.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,,,2.0,1.0,2.0,2.0,,,3.0,1.0,0.0,,2.0,1.0,,,,,,,,,,,232905.0,3037.0,57.41,57.41,67.86,67.86,59.38,59.38,58.93,58.93,62.5,62.5,United States,USA,US_CO,5773714.0,2978798.0,2984005.0,,,,,,,782811.0,743944.0,854059.0,875080.0,741220.0,776641.0,653732.0,357233.0,178082.0,232905.0,3037.0
United States,USA,Colorado,US_CO,STATE_TOTAL,2020-12-31,2.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,,,2.0,1.0,2.0,2.0,,,3.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,334097.0,4814.0,57.41,57.41,67.86,67.86,61.88,61.88,61.79,61.79,62.5,62.5,United States,USA,US_CO,5773714.0,2978798.0,2984005.0,,,,,,,782811.0,743944.0,854059.0,875080.0,741220.0,776641.0,653732.0,357233.0,178082.0,334097.0,4814.0
United States,USA,Colorado,US_CO,STATE_TOTAL,2021-01-31,2.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,,,2.0,1.0,2.0,1.0,,,3.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,396185.0,5640.0,60.65,60.65,65.0,65.0,60.57,60.57,60.3,60.3,62.5,62.5,United States,USA,US_CO,5773714.0,2978798.0,2984005.0,,,,,,,782811.0,743944.0,854059.0,875080.0,741220.0,776641.0,653732.0,357233.0,178082.0,396185.0,5640.0
United States,USA,Colorado,US_CO,STATE_TOTAL,2021-02-28,2.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,,,2.0,1.0,2.0,1.0,,,3.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,428303.0,5951.0,56.02,56.02,65.0,65.0,57.97,57.97,57.32,57.32,62.5,62.5,United States,USA,US_CO,5773714.0,2978798.0,2984005.0,,,,,,,782811.0,743944.0,854059.0,875080.0,741220.0,776641.0,653732.0,357233.0,178082.0,428303.0,5951.0
United States,USA,Colorado,US_CO,STATE_TOTAL,2021-03-31,2.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,4.0,1.0,2.0,1.0,,,,,,,,,,,462081.0,6107.0,56.02,56.02,65.0,65.0,62.55,62.55,62.56,62.56,62.5,62.5,United States,USA,US_CO,5773714.0,2978798.0,2984005.0,,,,,,,782811.0,743944.0,854059.0,875080.0,741220.0,776641.0,653732.0,357233.0,178082.0,462081.0,6107.0
United States,USA,Colorado,US_CO,STATE_TOTAL,2021-04-30,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,,1.0,1.0,3.0,1.0,0.0,2.0,,,2.0,1.0,3.0,1.0,,,2.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,510966.0,6295.0,42.13,42.13,55.71,55.71,54.43,54.43,53.27,53.27,62.5,62.5,United States,USA,US_CO,5773714.0,2978798.0,2984005.0,,,,,,,782811.0,743944.0,854059.0,875080.0,741220.0,776641.0,653732.0,357233.0,178082.0,510966.0,6295.0
United States,USA,Colorado,US_CO,STATE_TOTAL,2021-05-31,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,,1.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,2.0,0.0,5.0,1.0,2.0,1.0,,,,,,,,,,,543174.0,6580.0,42.13,42.13,55.71,55.71,50.52,50.52,52.38,52.38,37.5,37.5,United States,USA,US_CO,5773714.0,2978798.0,2984005.0,,,,,,,782811.0,743944.0,854059.0,875080.0,741220.0,776641.0,653732.0,357233.0,178082.0,543174.0,6580.0
United States,USA,Colorado,US_CO,STATE_TOTAL,2021-06-30,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,,1.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,2.0,0.0,5.0,1.0,2.0,1.0,,,,,,,,,,,557791.0,6794.0,42.13,42.13,55.71,55.71,50.52,50.52,52.38,52.38,37.5,37.5,United States,USA,US_CO,5773714.0,2978798.0,2984005.0,,,,,,,782811.0,743944.0,854059.0,875080.0,741220.0,776641.0,653732.0,357233.0,178082.0,557791.0,6794.0
United States,USA,Colorado,US_CO,STATE_TOTAL,2021-07-31,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,2.0,1.0,,,,,,,,,,,575082.0,6945.0,35.65,35.65,51.19,51.19,46.88,46.88,48.21,48.21,37.5,37.5,United States,USA,US_CO,5773714.0,2978798.0,2984005.0,,,,,,,782811.0,743944.0,854059.0,875080.0,741220.0,776641.0,653732.0,357233.0,178082.0,575082.0,6945.0
United States,USA,Colorado,US_CO,STATE_TOTAL,2021-08-31,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,2.0,1.0,,,,,,,,,,,615878.0,7142.0,35.65,35.65,51.19,51.19,46.88,46.88,48.21,48.21,37.5,37.5,United States,USA,US_CO,5773714.0,2978798.0,2984005.0,,,,,,,782811.0,743944.0,854059.0,875080.0,741220.0,776641.0,653732.0,357233.0,178082.0,615878.0,7142.0
United States,USA,Colorado,US_CO,STATE_TOTAL,2021-09-30,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,3.0,1.0,0.0,0.0,,,2.0,1.0,3.0,1.0,,0.0,2.0,0.0,5.0,1.0,2.0,1.0,,,,,,,,,,,671363.0,7543.0,35.65,35.65,51.19,51.19,43.75,43.75,48.21,48.21,12.5,12.5,United States,USA,US_CO,5773714.0,2978798.0,2984005.0,,,,,,,782811.0,743944.0,854059.0,875080.0,741220.0,776641.0,653732.0,357233.0,178082.0,671363.0,7543.0
United States,USA,Colorado,US_CO,STATE_TOTAL,2021-10-31,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,3.0,1.0,0.0,0.0,,,2.0,1.0,3.0,1.0,,,2.0,0.0,5.0,1.0,2.0,1.0,,,,,,,,,,,740461.0,8186.0,39.35,39.35,54.76,54.76,45.83,45.83,50.6,50.6,12.5,12.5,United States,USA,US_CO,5773714.0,2978798.0,2984005.0,,,,,,,782811.0,743944.0,854059.0,875080.0,741220.0,776641.0,653732.0,357233.0,178082.0,740461.0,8186.0
United States,USA,Colorado,US_CO,STATE_TOTAL,2021-11-30,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,3.0,1.0,0.0,0.0,,,2.0,1.0,3.0,1.0,,,2.0,0.0,5.0,1.0,2.0,1.0,,,,,,,,,,,829437.0,9193.0,39.35,39.35,54.76,54.76,45.83,45.83,50.6,50.6,12.5,12.5,United States,USA,US_CO,5773714.0,2978798.0,2984005.0,,,,,,,782811.0,743944.0,854059.0,875080.0,741220.0,776641.0,653732.0,357233.0,178082.0,829437.0,9193.0
United States,USA,Colorado,US_CO,STATE_TOTAL,2021-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,USA,US_CO,5773714.0,2978798.0,2984005.0,,,,,,,782811.0,743944.0,854059.0,875080.0,741220.0,776641.0,653732.0,357233.0,178082.0,851785.0,9554.0
United States,USA,Connecticut,US_CT,STATE_TOTAL,2020-01-31,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,1.0,1.0,1.0,1.0,,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,0.0,5.56,5.56,9.52,9.52,8.33,8.33,9.52,9.52,0.0,0.0,United States,USA,US_CT,3605944.0,1818390.0,1933634.0,,,,,,,416756.0,474984.0,464289.0,464250.0,499839.0,515148.0,456067.0,277479.0,183211.0,0.0,0.0
United States,USA,Connecticut,US_CT,STATE_TOTAL,2020-02-29,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,2.0,1.0,1.0,1.0,,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,0.0,11.11,11.11,14.29,14.29,11.46,11.46,13.1,13.1,0.0,0.0,United States,USA,US_CT,3605944.0,1818390.0,1933634.0,,,,,,,416756.0,474984.0,464289.0,464250.0,499839.0,515148.0,456067.0,277479.0,183211.0,0.0,0.0
United States,USA,Connecticut,US_CT,STATE_TOTAL,2020-03-31,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,,,2.0,1.0,1.0,1.0,,,0.0,,0.0,,3.0,1.0,,,,,,,,,,,3128.0,69.0,78.7,78.7,86.9,86.9,66.67,66.67,63.69,63.69,87.5,87.5,United States,USA,US_CT,3605944.0,1818390.0,1933634.0,,,,,,,416756.0,474984.0,464289.0,464250.0,499839.0,515148.0,456067.0,277479.0,183211.0,3128.0,69.0
United States,USA,Connecticut,US_CT,STATE_TOTAL,2020-04-30,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,,,2.0,1.0,2.0,1.0,,,3.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,27700.0,2257.0,78.7,78.7,86.9,86.9,73.44,73.44,71.43,71.43,87.5,87.5,United States,USA,US_CT,3605944.0,1818390.0,1933634.0,,,,,,,416756.0,474984.0,464289.0,464250.0,499839.0,515148.0,456067.0,277479.0,183211.0,27700.0,2257.0
United States,USA,Connecticut,US_CT,STATE_TOTAL,2020-05-31,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,,,2.0,1.0,3.0,2.0,,,3.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,42201.0,3944.0,75.0,75.0,83.33,83.33,76.56,76.56,75.0,75.0,87.5,87.5,United States,USA,US_CT,3605944.0,1818390.0,1933634.0,,,,,,,416756.0,474984.0,464289.0,464250.0,499839.0,515148.0,456067.0,277479.0,183211.0,42201.0,3944.0
United States,USA,Connecticut,US_CT,STATE_TOTAL,2020-06-30,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,,,2.0,1.0,3.0,2.0,,,3.0,1.0,0.0,,3.0,1.0,,,,,,,,,,,46514.0,4322.0,72.22,72.22,83.33,83.33,75.0,75.0,73.21,73.21,87.5,87.5,United States,USA,US_CT,3605944.0,1818390.0,1933634.0,,,,,,,416756.0,474984.0,464289.0,464250.0,499839.0,515148.0,456067.0,277479.0,183211.0,46514.0,4322.0
